date,day,pmutS,volume,treatment,Well Row,Well Col,Content,OD,N,concentration
2017-08-21,6,50,1,double,G,8,Sample X80,1.32,132e7,2
2017-08-21,6,50,1,double,G,9,Sample X81,0.244,244e6,2
2017-08-21,6,50,1,double,G,10,Sample X82,1.282,1282e6,2
2017-08-21,6,50,1,double,G,11,Sample X83,1.334,1334e6,2
2017-08-21,6,75,1,double,B,2,Sample X14,0.168,168e6,2
2017-08-21,6,75,1,double,B,3,Sample X15,1.15,115e7,2
2017-08-21,6,75,1,double,B,4,Sample X16,0.571,571e6,2
2017-08-21,6,75,1,double,B,5,Sample X17,1.415,1415e6,2
2017-08-21,6,75,1,double,B,6,Sample X18,0.169,169e6,2
2017-08-21,6,75,1,double,B,7,Sample X19,1.351,1351e6,2
2017-08-21,6,75,1,double,B,8,Sample X20,0.166,166e6,2
2017-08-21,6,75,1,double,B,9,Sample X21,0.167,167e6,2
2017-08-21,6,75,1,double,B,10,Sample X22,0.165,165e6,2
2017-08-21,6,75,1,double,B,11,Sample X23,0.164,164e6,2
2017-08-21,6,75,1,double,C,2,Sample X26,0.179,179e6,2
2017-08-21,6,75,1,double,C,3,Sample X27,0.188,188e6,2
2017-08-21,6,75,1,double,C,4,Sample X28,0.18,18e7,2
2017-08-21,6,75,1,double,C,5,Sample X29,0.177,177e6,2
2017-08-21,6,75,1,double,C,6,Sample X30,0.178,178e6,2
2017-08-21,6,75,1,double,C,7,Sample X31,0.306,306e6,2
2017-08-21,6,75,1,double,C,8,Sample X32,0.173,173e6,2
2017-08-21,6,75,1,double,C,9,Sample X33,0.176,176e6,2
2017-08-21,6,75,1,double,C,10,Sample X34,1.057,1056999999.9999999,2
2017-08-21,6,75,1,double,C,11,Sample X35,1.023,1022999999.9999999,2
2017-08-21,6,75,1,double,D,2,Sample X38,1.316,1316e6,2
2017-08-21,6,75,1,double,D,3,Sample X39,0.184,184e6,2
2017-08-21,6,75,1,double,D,4,Sample X40,0.183,183e6,2
2017-08-21,6,75,1,double,D,5,Sample X41,0.177,177e6,2
2017-08-21,6,75,1,double,D,6,Sample X42,0.179,179e6,2
2017-08-21,6,75,1,double,D,7,Sample X43,1.4,14e8,2
2017-08-21,6,75,1,double,D,8,Sample X44,0.175,175e6,2
2017-08-21,6,75,1,double,D,9,Sample X45,0.176,176e6,2
2017-08-21,6,75,1,double,D,10,Sample X46,1.338,1338e6,2
2017-08-21,6,75,1,double,D,11,Sample X47,0.18,18e7,2
2017-08-21,6,75,1,double,E,2,Sample X50,1.145,1145e6,2
2017-08-21,6,75,1,double,E,3,Sample X51,1.298,1298e6,2
2017-08-21,6,75,1,double,E,4,Sample X52,0.178,178e6,2
2017-08-21,6,75,1,double,E,5,Sample X53,0.178,178e6,2
2017-08-21,6,75,1,double,E,6,Sample X54,0.176,176e6,2
2017-08-21,6,75,1,double,E,7,Sample X55,0.201,201e6,2
2017-08-21,6,75,1,double,E,8,Sample X56,0.184,184e6,2
2017-08-21,6,75,1,double,E,9,Sample X57,0.177,177e6,2
2017-08-21,6,75,1,double,E,10,Sample X58,0.183,183e6,2
2017-08-21,6,75,1,double,E,11,Sample X59,1.302,1302e6,2
2017-08-21,6,75,1,double,F,2,Sample X62,1.304,1304e6,2
2017-08-21,6,75,1,double,F,3,Sample X63,0.199,199e6,2
2017-08-21,6,75,1,double,F,4,Sample X64,0.196,196e6,2
2017-08-21,6,75,1,double,F,5,Sample X65,0.194,194e6,2
2017-08-21,6,75,1,double,F,6,Sample X66,1.312,1312e6,2
2017-08-21,6,75,1,double,F,7,Sample X67,0.198,198e6,2
2017-08-21,6,75,1,double,F,8,Sample X68,0.194,194e6,2
2017-08-21,6,75,1,double,F,9,Sample X69,0.192,192e6,2
2017-08-21,6,75,1,double,F,10,Sample X70,0.192,192e6,2
2017-08-21,6,75,1,double,F,11,Sample X71,0.192,192e6,2
2017-08-21,6,75,1,double,G,2,Sample X74,0.535,535000000.00000006,2
2017-08-21,6,75,1,double,G,3,Sample X75,1.366,1366e6,2
2017-08-21,6,75,1,double,G,4,Sample X76,0.196,196e6,2
2017-08-21,6,75,1,double,G,5,Sample X77,0.199,199e6,2
2017-08-21,6,75,1,double,G,6,Sample X78,0.195,195e6,2
2017-08-21,6,75,1,double,G,7,Sample X79,0.194,194e6,2
2017-08-21,6,75,1,double,G,8,Sample X80,0.201,201e6,2
2017-08-21,6,75,1,double,G,9,Sample X81,1.386,1386e6,2
2017-08-21,6,75,1,double,G,10,Sample X82,0.199,199e6,2
2017-08-21,6,75,1,double,G,11,Sample X83,0.19,19e7,2
2017-08-21,6,90,1,double,B,2,Sample X14,0.178,178e6,2
2017-08-21,6,90,1,double,B,3,Sample X15,0.18,18e7,2
2017-08-21,6,90,1,double,B,4,Sample X16,0.178,178e6,2
2017-08-21,6,90,1,double,B,5,Sample X17,1.28,128e7,2
2017-08-21,6,90,1,double,B,6,Sample X18,1.148,1148e6,2
2017-08-21,6,90,1,double,B,7,Sample X19,0.178,178e6,2
2017-08-21,6,90,1,double,B,8,Sample X20,0.174,174e6,2
2017-08-21,6,90,1,double,B,9,Sample X21,0.969,969e6,2
2017-08-21,6,90,1,double,B,10,Sample X22,0.184,184e6,2
2017-08-21,6,90,1,double,B,11,Sample X23,1.296,1296e6,2
2017-08-21,6,90,1,double,C,2,Sample X26,0.188,188e6,2
2017-08-21,6,90,1,double,C,3,Sample X27,0.191,191e6,2
2017-08-21,6,90,1,double,C,4,Sample X28,0.195,195e6,2
2017-08-21,6,90,1,double,C,5,Sample X29,0.192,192e6,2
2017-08-21,6,90,1,double,C,6,Sample X30,0.193,193e6,2
2017-08-21,6,90,1,double,C,7,Sample X31,0.191,191e6,2
2017-08-21,6,90,1,double,C,8,Sample X32,0.192,192e6,2
2017-08-21,6,90,1,double,C,9,Sample X33,0.194,194e6,2
2017-08-21,6,90,1,double,C,10,Sample X34,0.198,198e6,2
2017-08-21,6,90,1,double,C,11,Sample X35,0.198,198e6,2
2017-08-21,6,90,1,double,D,2,Sample X38,0.196,196e6,2
2017-08-21,6,90,1,double,D,3,Sample X39,0.192,192e6,2
2017-08-21,6,90,1,double,D,4,Sample X40,1.362,1362e6,2
2017-08-21,6,90,1,double,D,5,Sample X41,0.194,194e6,2
2017-08-21,6,90,1,double,D,6,Sample X42,0.194,194e6,2
2017-08-21,6,90,1,double,D,7,Sample X43,0.944,944e6,2
2017-08-21,6,90,1,double,D,8,Sample X44,1.311,1311e6,2
2017-08-21,6,90,1,double,D,9,Sample X45,1.313,1313e6,2
2017-08-21,6,90,1,double,D,10,Sample X46,0.202,202e6,2
2017-08-21,6,90,1,double,D,11,Sample X47,0.195,195e6,2
2017-08-21,6,90,1,double,E,2,Sample X50,0.19,19e7,2
2017-08-21,6,90,1,double,E,3,Sample X51,0.192,192e6,2
2017-08-21,6,90,1,double,E,4,Sample X52,0.193,193e6,2
2017-08-21,6,90,1,double,E,5,Sample X53,0.189,189e6,2
2017-08-21,6,90,1,double,E,6,Sample X54,0.188,188e6,2
2017-08-21,6,90,1,double,E,7,Sample X55,0.188,188e6,2
2017-08-21,6,90,1,double,E,8,Sample X56,0.276,276e6,2
2017-08-21,6,90,1,double,E,9,Sample X57,0.197,197e6,2
2017-08-21,6,90,1,double,E,10,Sample X58,1.328,1328e6,2
2017-08-21,6,90,1,double,E,11,Sample X59,1.299,1299e6,2
2017-08-21,6,90,1,double,F,2,Sample X62,0.699,699e6,2
2017-08-21,6,90,1,double,F,3,Sample X63,0.211,211e6,2
2017-08-21,6,90,1,double,F,4,Sample X64,0.209,209e6,2
2017-08-21,6,90,1,double,F,5,Sample X65,0.206,206e6,2
2017-08-21,6,90,1,double,F,6,Sample X66,0.536,536000000.00000006,2
2017-08-21,6,90,1,double,F,7,Sample X67,0.206,206e6,2
2017-08-21,6,90,1,double,F,8,Sample X68,0.21,21e7,2
2017-08-21,6,90,1,double,F,9,Sample X69,0.211,211e6,2
2017-08-21,6,90,1,double,F,10,Sample X70,0.211,211e6,2
2017-08-21,6,90,1,double,F,11,Sample X71,1.3,13e8,2
2017-08-21,6,90,1,double,G,2,Sample X74,1.306,1306e6,2
2017-08-21,6,90,1,double,G,3,Sample X75,1.338,1338e6,2
2017-08-21,6,90,1,double,G,4,Sample X76,0.205,205e6,2
2017-08-21,6,90,1,double,G,5,Sample X77,0.206,206e6,2
2017-08-21,6,90,1,double,G,6,Sample X78,0.208,208e6,2
2017-08-21,6,90,1,double,G,7,Sample X79,0.207,207e6,2
2017-08-21,6,90,1,double,G,8,Sample X80,0.216,216e6,2
2017-08-21,6,90,1,double,G,9,Sample X81,0.206,206e6,2
2017-08-21,6,90,1,double,G,10,Sample X82,0.213,213e6,2
2017-08-21,6,90,1,double,G,11,Sample X83,0.214,214e6,2
2017-08-31,1,100,1,nalidixic acid,B,2,Sample X14,1.362,1362e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,3,Sample X15,1.362,1362e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,4,Sample X16,1.356,1356e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,5,Sample X17,1.35,135e7,0.0625
2017-08-31,1,100,1,nalidixic acid,B,6,Sample X18,1.355,1355e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,7,Sample X19,1.372,1372e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,8,Sample X20,1.373,1373e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,9,Sample X21,1.384,1384e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,10,Sample X22,1.377,1377e6,0.0625
2017-08-31,1,100,1,nalidixic acid,B,11,Sample X23,1.373,1373e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,2,Sample X26,1.344,1344e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,3,Sample X27,1.337,1337e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,4,Sample X28,1.327,1327e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,5,Sample X29,1.318,1318e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,6,Sample X30,1.314,1314e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,7,Sample X31,1.352,1352e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,8,Sample X32,1.359,1359e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,9,Sample X33,1.355,1355e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,10,Sample X34,1.354,1354e6,0.0625
2017-08-31,1,100,1,nalidixic acid,C,11,Sample X35,1.357,1357e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,2,Sample X38,1.343,1343e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,3,Sample X39,1.312,1312e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,4,Sample X40,1.323,1323e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,5,Sample X41,1.328,1328e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,6,Sample X42,1.343,1343e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,7,Sample X43,1.371,1371e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,8,Sample X44,1.367,1367e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,9,Sample X45,1.351,1351e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,10,Sample X46,1.345,1345e6,0.0625
2017-08-31,1,100,1,nalidixic acid,D,11,Sample X47,1.359,1359e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,2,Sample X50,1.332,1332e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,3,Sample X51,1.367,1367e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,4,Sample X52,1.357,1357e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,5,Sample X53,1.364,1364e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,6,Sample X54,1.368,1368e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,7,Sample X55,1.352,1352e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,8,Sample X56,1.381,1381e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,9,Sample X57,1.333,1333e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,10,Sample X58,1.352,1352e6,0.0625
2017-08-31,1,100,1,nalidixic acid,E,11,Sample X59,1.375,1375e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,2,Sample X62,1.376,1376e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,3,Sample X63,1.375,1375e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,4,Sample X64,1.376,1376e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,5,Sample X65,1.369,1369e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,6,Sample X66,1.359,1359e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,7,Sample X67,1.363,1363e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,8,Sample X68,1.369,1369e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,9,Sample X69,1.377,1377e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,10,Sample X70,1.356,1356e6,0.0625
2017-08-31,1,100,1,nalidixic acid,F,11,Sample X71,1.355,1355e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,2,Sample X74,1.352,1352e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,3,Sample X75,1.369,1369e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,4,Sample X76,1.355,1355e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,5,Sample X77,1.343,1343e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,6,Sample X78,1.343,1343e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,7,Sample X79,1.378,1378e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,8,Sample X80,1.386,1386e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,9,Sample X81,1.363,1363e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,10,Sample X82,1.371,1371e6,0.0625
2017-08-31,1,100,1,nalidixic acid,G,11,Sample X83,1.369,1369e6,0.0625
2017-08-31,1,100,1,rifampicin,B,2,Sample X14,1.382,1382e6,0.0625
2017-08-31,1,100,1,rifampicin,B,3,Sample X15,1.387,1387e6,0.0625
2017-08-31,1,100,1,rifampicin,B,4,Sample X16,1.391,1391e6,0.0625
2017-08-31,1,100,1,rifampicin,B,5,Sample X17,1.354,1354e6,0.0625
2017-08-31,1,100,1,rifampicin,B,6,Sample X18,1.345,1345e6,0.0625
2017-08-31,1,100,1,rifampicin,B,7,Sample X19,1.354,1354e6,0.0625
2017-08-31,1,100,1,rifampicin,B,8,Sample X20,1.374,1374e6,0.0625
2017-08-31,1,100,1,rifampicin,B,9,Sample X21,1.366,1366e6,0.0625
2017-08-31,1,100,1,rifampicin,B,10,Sample X22,1.358,1358e6,0.0625
2017-08-31,1,100,1,rifampicin,B,11,Sample X23,1.332,1332e6,0.0625
2017-08-31,1,100,1,rifampicin,C,2,Sample X26,1.341,1341e6,0.0625
2017-08-31,1,100,1,rifampicin,C,3,Sample X27,1.359,1359e6,0.0625
2017-08-31,1,100,1,rifampicin,C,4,Sample X28,1.345,1345e6,0.0625
2017-08-31,1,100,1,rifampicin,C,5,Sample X29,1.331,1331e6,0.0625
2017-08-31,1,100,1,rifampicin,C,6,Sample X30,1.294,1294e6,0.0625
2017-08-31,1,100,1,rifampicin,C,7,Sample X31,1.342,1342e6,0.0625
2017-08-31,1,100,1,rifampicin,C,8,Sample X32,1.34,134e7,0.0625
2017-08-31,1,100,1,rifampicin,C,9,Sample X33,1.335,1335e6,0.0625
2017-08-31,1,100,1,rifampicin,C,10,Sample X34,1.327,1327e6,0.0625
2017-08-31,1,100,1,rifampicin,C,11,Sample X35,1.277,1277e6,0.0625
2017-08-31,1,100,1,rifampicin,D,2,Sample X38,1.357,1357e6,0.0625
2017-08-31,1,100,1,rifampicin,D,3,Sample X39,1.363,1363e6,0.0625
2017-08-31,1,100,1,rifampicin,D,4,Sample X40,1.39,139e7,0.0625
2017-08-31,1,100,1,rifampicin,D,5,Sample X41,1.362,1362e6,0.0625
2017-08-31,1,100,1,rifampicin,D,6,Sample X42,1.362,1362e6,0.0625
2017-08-31,1,100,1,rifampicin,D,7,Sample X43,1.388,1388e6,0.0625
2017-08-31,1,100,1,rifampicin,D,8,Sample X44,1.379,1379e6,0.0625
2017-08-31,1,100,1,rifampicin,D,9,Sample X45,1.349,1349e6,0.0625
2017-08-31,1,100,1,rifampicin,D,10,Sample X46,1.317,1317e6,0.0625
2017-08-31,1,100,1,rifampicin,D,11,Sample X47,1.289,1289e6,0.0625
2017-08-31,1,100,1,rifampicin,E,2,Sample X50,1.394,1394e6,0.0625
2017-08-31,1,100,1,rifampicin,E,3,Sample X51,1.397,1397e6,0.0625
2017-08-31,1,100,1,rifampicin,E,4,Sample X52,1.381,1381e6,0.0625
2017-08-31,1,100,1,rifampicin,E,5,Sample X53,1.388,1388e6,0.0625
2017-08-31,1,100,1,rifampicin,E,6,Sample X54,1.383,1383e6,0.0625
2017-08-31,1,100,1,rifampicin,E,7,Sample X55,1.395,1395e6,0.0625
2017-08-31,1,100,1,rifampicin,E,8,Sample X56,1.395,1395e6,0.0625
2017-08-31,1,100,1,rifampicin,E,9,Sample X57,1.376,1376e6,0.0625
2017-08-31,1,100,1,rifampicin,E,10,Sample X58,1.379,1379e6,0.0625
2017-08-31,1,100,1,rifampicin,E,11,Sample X59,1.357,1357e6,0.0625
2017-08-31,1,100,1,rifampicin,F,2,Sample X62,1.403,1403e6,0.0625
2017-08-31,1,100,1,rifampicin,F,3,Sample X63,1.394,1394e6,0.0625
2017-08-31,1,100,1,rifampicin,F,4,Sample X64,1.411,1411e6,0.0625
2017-08-31,1,100,1,rifampicin,F,5,Sample X65,1.393,1393e6,0.0625
2017-08-31,1,100,1,rifampicin,F,6,Sample X66,1.387,1387e6,0.0625
2017-08-31,1,100,1,rifampicin,F,7,Sample X67,1.374,1374e6,0.0625
2017-08-31,1,100,1,rifampicin,F,8,Sample X68,1.377,1377e6,0.0625
2017-08-31,1,100,1,rifampicin,F,9,Sample X69,1.38,138e7,0.0625
2017-08-31,1,100,1,rifampicin,F,10,Sample X70,1.323,1323e6,0.0625
2017-08-31,1,100,1,rifampicin,F,11,Sample X71,1.333,1333e6,0.0625
2017-08-31,1,100,1,rifampicin,G,2,Sample X74,1.406,1406e6,0.0625
2017-08-31,1,100,1,rifampicin,G,3,Sample X75,1.382,1382e6,0.0625
2017-08-31,1,100,1,rifampicin,G,4,Sample X76,1.404,1404e6,0.0625
2017-08-31,1,100,1,rifampicin,G,5,Sample X77,1.391,1391e6,0.0625
2017-08-31,1,100,1,rifampicin,G,6,Sample X78,1.398,1398e6,0.0625
2017-08-31,1,100,1,rifampicin,G,7,Sample X79,1.402,1402e6,0.0625
2017-08-31,1,100,1,rifampicin,G,8,Sample X80,1.424,1424e6,0.0625
2017-08-31,1,100,1,rifampicin,G,9,Sample X81,1.389,1389e6,0.0625
2017-08-31,1,100,1,rifampicin,G,10,Sample X82,1.425,1425e6,0.0625
2017-08-31,1,100,1,rifampicin,G,11,Sample X83,1.393,1393e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,2,Sample X14,1.431,1431e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,3,Sample X15,1.386,1386e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,4,Sample X16,1.386,1386e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,5,Sample X17,1.367,1367e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,6,Sample X18,1.363,1363e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,7,Sample X19,1.403,1403e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,8,Sample X20,1.367,1367e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,9,Sample X21,1.371,1371e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,10,Sample X22,1.355,1355e6,0.0625
2017-08-31,1,50,1,nalidixic acid,B,11,Sample X23,1.359,1359e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,2,Sample X26,1.375,1375e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,3,Sample X27,1.346,1346e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,4,Sample X28,1.348,1348e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,5,Sample X29,1.33,133e7,0.0625
2017-08-31,1,50,1,nalidixic acid,C,6,Sample X30,1.326,1326e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,7,Sample X31,1.365,1365e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,8,Sample X32,1.382,1382e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,9,Sample X33,1.36,136e7,0.0625
2017-08-31,1,50,1,nalidixic acid,C,10,Sample X34,1.322,1322e6,0.0625
2017-08-31,1,50,1,nalidixic acid,C,11,Sample X35,1.34,134e7,0.0625
2017-08-31,1,50,1,nalidixic acid,D,2,Sample X38,1.384,1384e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,3,Sample X39,1.375,1375e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,4,Sample X40,1.357,1357e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,5,Sample X41,1.367,1367e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,6,Sample X42,1.367,1367e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,7,Sample X43,1.41,141e7,0.0625
2017-08-31,1,50,1,nalidixic acid,D,8,Sample X44,1.369,1369e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,9,Sample X45,1.361,1361e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,10,Sample X46,1.311,1311e6,0.0625
2017-08-31,1,50,1,nalidixic acid,D,11,Sample X47,1.308,1308e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,2,Sample X50,1.383,1383e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,3,Sample X51,1.379,1379e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,4,Sample X52,1.411,1411e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,5,Sample X53,1.382,1382e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,6,Sample X54,1.389,1389e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,7,Sample X55,1.43,143e7,0.0625
2017-08-31,1,50,1,nalidixic acid,E,8,Sample X56,1.398,1398e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,9,Sample X57,1.383,1383e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,10,Sample X58,1.371,1371e6,0.0625
2017-08-31,1,50,1,nalidixic acid,E,11,Sample X59,1.357,1357e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,2,Sample X62,1.397,1397e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,3,Sample X63,1.393,1393e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,4,Sample X64,1.386,1386e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,5,Sample X65,1.382,1382e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,6,Sample X66,1.393,1393e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,7,Sample X67,1.426,1426e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,8,Sample X68,1.392,1392e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,9,Sample X69,1.415,1415e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,10,Sample X70,1.372,1372e6,0.0625
2017-08-31,1,50,1,nalidixic acid,F,11,Sample X71,1.371,1371e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,2,Sample X74,1.422,1422e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,3,Sample X75,1.407,1407e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,4,Sample X76,1.407,1407e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,5,Sample X77,1.366,1366e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,6,Sample X78,1.392,1392e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,7,Sample X79,1.444,1444e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,8,Sample X80,1.432,1432e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,9,Sample X81,1.397,1397e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,10,Sample X82,1.412,1412e6,0.0625
2017-08-31,1,50,1,nalidixic acid,G,11,Sample X83,1.401,1401e6,0.0625
2017-08-31,1,50,1,rifampicin,B,2,Sample X14,1.325,1325e6,0.0625
2017-08-31,1,50,1,rifampicin,B,3,Sample X15,1.322,1322e6,0.0625
2017-08-31,1,50,1,rifampicin,B,4,Sample X16,1.296,1296e6,0.0625
2017-08-31,1,50,1,rifampicin,B,5,Sample X17,1.28,128e7,0.0625
2017-08-31,1,50,1,rifampicin,B,6,Sample X18,1.3,13e8,0.0625
2017-08-31,1,50,1,rifampicin,B,7,Sample X19,1.344,1344e6,0.0625
2017-08-31,1,50,1,rifampicin,B,8,Sample X20,1.308,1308e6,0.0625
2017-08-31,1,50,1,rifampicin,B,9,Sample X21,1.344,1344e6,0.0625
2017-08-31,1,50,1,rifampicin,B,10,Sample X22,1.334,1334e6,0.0625
2017-08-31,1,50,1,rifampicin,B,11,Sample X23,1.346,1346e6,0.0625
2017-08-31,1,50,1,rifampicin,C,2,Sample X26,1.314,1314e6,0.0625
2017-08-31,1,50,1,rifampicin,C,3,Sample X27,1.29,129e7,0.0625
2017-08-31,1,50,1,rifampicin,C,4,Sample X28,1.28,128e7,0.0625
2017-08-31,1,50,1,rifampicin,C,5,Sample X29,1.263,1263e6,0.0625
2017-08-31,1,50,1,rifampicin,C,6,Sample X30,1.258,1258e6,0.0625
2017-08-31,1,50,1,rifampicin,C,7,Sample X31,1.283,1283e6,0.0625
2017-08-31,1,50,1,rifampicin,C,8,Sample X32,1.286,1286e6,0.0625
2017-08-31,1,50,1,rifampicin,C,9,Sample X33,1.32,132e7,0.0625
2017-08-31,1,50,1,rifampicin,C,10,Sample X34,1.314,1314e6,0.0625
2017-08-31,1,50,1,rifampicin,C,11,Sample X35,1.299,1299e6,0.0625
2017-08-31,1,50,1,rifampicin,D,2,Sample X38,1.314,1314e6,0.0625
2017-08-31,1,50,1,rifampicin,D,3,Sample X39,1.298,1298e6,0.0625
2017-08-31,1,50,1,rifampicin,D,4,Sample X40,1.295,1295e6,0.0625
2017-08-31,1,50,1,rifampicin,D,5,Sample X41,1.274,1274e6,0.0625
2017-08-31,1,50,1,rifampicin,D,6,Sample X42,1.276,1276e6,0.0625
2017-08-31,1,50,1,rifampicin,D,7,Sample X43,1.303,1303e6,0.0625
2017-08-31,1,50,1,rifampicin,D,8,Sample X44,1.309,1309e6,0.0625
2017-08-31,1,50,1,rifampicin,D,9,Sample X45,1.307,1307e6,0.0625
2017-08-31,1,50,1,rifampicin,D,10,Sample X46,1.296,1296e6,0.0625
2017-08-31,1,50,1,rifampicin,D,11,Sample X47,1.277,1277e6,0.0625
2017-08-31,1,50,1,rifampicin,E,2,Sample X50,1.318,1318e6,0.0625
2017-08-31,1,50,1,rifampicin,E,3,Sample X51,1.327,1327e6,0.0625
2017-08-31,1,50,1,rifampicin,E,4,Sample X52,1.35,135e7,0.0625
2017-08-31,1,50,1,rifampicin,E,5,Sample X53,1.328,1328e6,0.0625
2017-08-31,1,50,1,rifampicin,E,6,Sample X54,1.318,1318e6,0.0625
2017-08-31,1,50,1,rifampicin,E,7,Sample X55,1.331,1331e6,0.0625
2017-08-31,1,50,1,rifampicin,E,8,Sample X56,1.32,132e7,0.0625
